INFO  - 2015-04-28 14:37:52.014; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/poi-ooxml-3.11.jar' to classloader
INFO  - 2015-04-28 14:37:52.014; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/poi-ooxml-schemas-3.11.jar' to classloader
INFO  - 2015-04-28 14:37:52.015; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/poi-scratchpad-3.11.jar' to classloader
INFO  - 2015-04-28 14:37:52.015; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/rome-1.0.jar' to classloader
INFO  - 2015-04-28 14:37:52.016; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2015-04-28 14:37:52.016; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/tika-core-1.7.jar' to classloader
INFO  - 2015-04-28 14:37:52.017; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/tika-java7-1.7.jar' to classloader
INFO  - 2015-04-28 14:37:52.017; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/tika-parsers-1.7.jar' to classloader
INFO  - 2015-04-28 14:37:52.018; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/tika-xmp-1.7.jar' to classloader
INFO  - 2015-04-28 14:37:52.018; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/vorbis-java-core-0.6.jar' to classloader
INFO  - 2015-04-28 14:37:52.018; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/vorbis-java-tika-0.6.jar' to classloader
INFO  - 2015-04-28 14:37:52.019; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2015-04-28 14:37:52.019; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2015-04-28 14:37:52.020; [gettingstarted shard2  gettingstarted_shard2_replica1] org.apache.solr.core.SolrResourceLoader; Adding 'file:/d:/Documents/Courses/solr-5.1.0/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
